date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:33	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:34%20GMT	https://www.drinksandco.com/l/spirits/ct-absinthe	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits/ct-absinthe	(from https://www.drinksandco.com/)
12:25:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:34%20GMT	https://www.drinksandco.com/spirits:k:herbal-liquor	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_k_herbal-liquor	(from https://www.drinksandco.com/)
12:25:34	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:34%20GMT	https://www.drinksandco.com/l/spirits/sc-herbal-liquor	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits/sc-herbal-liquor	(from https://www.drinksandco.com/)
12:25:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:35%20GMT	https://www.drinksandco.com/spirits:k:calvados	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_k_calvados	(from https://www.drinksandco.com/)
12:25:35	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:35%20GMT	https://www.drinksandco.com/l/spirits/ct-calvados	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits/ct-calvados	(from https://www.drinksandco.com/)
12:25:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:35%20GMT	https://www.drinksandco.com/spirits:k:bourbon	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_k_bourbon	(from https://www.drinksandco.com/)
12:25:36	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:36%20GMT	https://www.drinksandco.com/l/spirits/ct-bourbon	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits/ct-bourbon	(from https://www.drinksandco.com/)
12:25:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:37%20GMT	https://www.drinksandco.com/spirits:k:marc	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_k_marc	(from https://www.drinksandco.com/)
12:25:37	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:37%20GMT	https://www.drinksandco.com/l/spirits/ct-marc	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits/ct-marc	(from https://www.drinksandco.com/)
12:25:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:37%20GMT	https://www.drinksandco.com/spirits:k:anise	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_k_anise	(from https://www.drinksandco.com/)
12:25:38	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:38%20GMT	https://www.drinksandco.com/l/spirits/ct-anise	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits/ct-anise	(from https://www.drinksandco.com/)
12:25:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:38%20GMT	https://www.drinksandco.com/spirits:k:cachaca	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_k_cachaca	(from https://www.drinksandco.com/)
12:25:38	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:38%20GMT	https://www.drinksandco.com/l/spirits/ct-cachaca	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits/ct-cachaca	(from https://www.drinksandco.com/)
12:25:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:39%20GMT	https://www.drinksandco.com/spirits:m:the-macallan-distillers	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_the-macallan-distillers	(from https://www.drinksandco.com/)
12:25:39	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:39%20GMT	https://www.drinksandco.com/l/spirits?maker=The+Macallan+Distillers	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits13c4	(from https://www.drinksandco.com/)
12:25:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:39%20GMT	https://www.drinksandco.com/spirits:m:ryst-dupeyron	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_ryst-dupeyron	(from https://www.drinksandco.com/)
12:25:40	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:40%20GMT	https://www.drinksandco.com/l/spirits?maker=Ryst+Dupeyron	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spiritsbb33	(from https://www.drinksandco.com/)
12:25:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:40%20GMT	https://www.drinksandco.com/spirits:m:jack-daniels-distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_jack-daniels-distillery	(from https://www.drinksandco.com/)
12:25:41	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:41%20GMT	https://www.drinksandco.com/l/spirits?maker=Jack+Daniel%27s+Distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits3383	(from https://www.drinksandco.com/)
12:25:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:41%20GMT	https://www.drinksandco.com/spirits:m:glenfarclas-distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_glenfarclas-distillery	(from https://www.drinksandco.com/)
12:25:41	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:42%20GMT	https://www.drinksandco.com/l/spirits?maker=Glenfarclas+Distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits6634	(from https://www.drinksandco.com/)
12:25:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:42%20GMT	https://www.drinksandco.com/spirits:m:john-walker-sons	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_john-walker-sons	(from https://www.drinksandco.com/)
12:25:42	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:42%20GMT	https://www.drinksandco.com/l/spirits?maker=John+Walker+%26+Sons	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spiritsed59	(from https://www.drinksandco.com/)
12:25:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:43%20GMT	https://www.drinksandco.com/spirits:m:delord-armagnac	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_delord-armagnac	(from https://www.drinksandco.com/)
12:25:43	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:43%20GMT	https://www.drinksandco.com/l/spirits?maker=Delord+Armagnac	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spiritsb987	(from https://www.drinksandco.com/)
12:25:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:44%20GMT	https://www.drinksandco.com/spirits:m:gordon-macphail	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_gordon-macphail	(from https://www.drinksandco.com/)
12:25:44	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:44%20GMT	https://www.drinksandco.com/l/spirits?maker=Gordon+%26+MacPhail	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spiritsa5e3	(from https://www.drinksandco.com/)
12:25:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:44%20GMT	https://www.drinksandco.com/spirits:m:bruichladdich-distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_bruichladdich-distillery	(from https://www.drinksandco.com/)
12:25:45	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:45%20GMT	https://www.drinksandco.com/l/spirits?maker=Bruichladdich+Distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spiritse016	(from https://www.drinksandco.com/)
12:25:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:45%20GMT	https://www.drinksandco.com/spirits:m:bowmore-distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_bowmore-distillery	(from https://www.drinksandco.com/)
12:25:46	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:46%20GMT	https://www.drinksandco.com/l/spirits?maker=Bowmore+Distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spiritse0a4	(from https://www.drinksandco.com/)
12:25:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:46%20GMT	https://www.drinksandco.com/spirits:m:signatory-vintage	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_signatory-vintage	(from https://www.drinksandco.com/)
12:25:47	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:47%20GMT	https://www.drinksandco.com/l/spirits?maker=Signatory+Vintage	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits1480	(from https://www.drinksandco.com/)
12:25:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:47%20GMT	https://www.drinksandco.com/spirits:m:chateau-de-laubade	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_chateau-de-laubade	(from https://www.drinksandco.com/)
12:25:48	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:48%20GMT	https://www.drinksandco.com/l/spirits?maker=Ch%C3%A2teau+De+Laubade	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spiritsc201	(from https://www.drinksandco.com/)
12:25:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:48%20GMT	https://www.drinksandco.com/spirits:m:ardbeg-distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_ardbeg-distillery	(from https://www.drinksandco.com/)
12:25:49	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:49%20GMT	https://www.drinksandco.com/l/spirits?maker=Ardbeg+Distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spiritsca6d	(from https://www.drinksandco.com/)
12:25:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:49%20GMT	https://www.drinksandco.com/spirits:m:marzadro	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_marzadro	(from https://www.drinksandco.com/)
12:25:50	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:50%20GMT	https://www.drinksandco.com/l/spirits?maker=Distilleria+Marzadro	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits337b	(from https://www.drinksandco.com/)
12:25:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:50%20GMT	https://www.drinksandco.com/spirits:m:glenmorangie-distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_glenmorangie-distillery	(from https://www.drinksandco.com/)
12:25:50	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:50%20GMT	https://www.drinksandco.com/l/spirits?maker=Glenmorangie+Distillery	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits01d7	(from https://www.drinksandco.com/)
12:25:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:51%20GMT	https://www.drinksandco.com/spirits:m:nonino	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_nonino	(from https://www.drinksandco.com/)
12:25:51	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:51%20GMT	https://www.drinksandco.com/l/spirits?maker=Nonino	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits3d8c	(from https://www.drinksandco.com/)
12:25:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:51%20GMT	https://www.drinksandco.com/spirits:m:berta	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_berta	(from https://www.drinksandco.com/)
12:25:52	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:52%20GMT	https://www.drinksandco.com/l/spirits?maker=Distillerie+Berta	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spiritsbfca	(from https://www.drinksandco.com/)
12:25:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:52%20GMT	https://www.drinksandco.com/spirits:m:glenfiddich	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_glenfiddich	(from https://www.drinksandco.com/)
12:25:52	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:52%20GMT	https://www.drinksandco.com/l/spirits?maker=Glenfiddich	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spiritsadeb	(from https://www.drinksandco.com/)
12:25:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:53%20GMT	https://www.drinksandco.com/spirits:m:poli-distillerie	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_poli-distillerie	(from https://www.drinksandco.com/)
12:25:53	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:53%20GMT	https://www.drinksandco.com/l/spirits?maker=Poli+Distillerie	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits520c	(from https://www.drinksandco.com/)
12:25:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:53%20GMT	https://www.drinksandco.com/spirits:m:isle-of-arran-distillers-ltd	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_isle-of-arran-distillers-ltd	(from https://www.drinksandco.com/)
12:25:54	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:54%20GMT	https://www.drinksandco.com/l/spirits?maker=Isle+Of+Arran+Distillers+Ltd	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits4c9b	(from https://www.drinksandco.com/)
12:25:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:54%20GMT	https://www.drinksandco.com/spirits:m:samaroli	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_m_samaroli	(from https://www.drinksandco.com/)
12:25:54	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:54%20GMT	https://www.drinksandco.com/l/spirits?maker=Samaroli	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits3f03	(from https://www.drinksandco.com/)
12:25:55	50174/50174	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2018:25:55%20GMT	https://www.drinksandco.com/brands:c:spirits	C:/My%20Web%20Sites/drinks/www.drinksandco.com/brands_c_spirits.html	(from https://www.drinksandco.com/)
12:25:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:55%20GMT	https://www.drinksandco.com/gourmet:1	C:/My%20Web%20Sites/drinks/www.drinksandco.com/gourmet_1	(from https://www.drinksandco.com/)
12:25:56	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:56%20GMT	https://www.drinksandco.com/l/gourmet	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/gourmet	(from https://www.drinksandco.com/)
12:25:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:56%20GMT	https://www.drinksandco.com/wines	C:/My%20Web%20Sites/drinks/www.drinksandco.com/wines	(from https://www.drinksandco.com/)
12:25:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:57%20GMT	https://www.drinksandco.com/wines/type/sparkling	C:/My%20Web%20Sites/drinks/www.drinksandco.com/wines/type/sparkling	(from https://www.drinksandco.com/)
12:25:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:57%20GMT	https://www.drinksandco.com/gourmet	C:/My%20Web%20Sites/drinks/www.drinksandco.com/gourmet	(from https://www.drinksandco.com/)
12:25:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:57%20GMT	https://www.drinksandco.com/beer	C:/My%20Web%20Sites/drinks/www.drinksandco.com/beer	(from https://www.drinksandco.com/)
12:25:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:58%20GMT	https://www.drinksandco.com/spirits	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits	(from https://www.drinksandco.com/)
12:25:58	46018/46018	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Mar%202023%2018:25:58%20GMT	https://www.drinksandco.com/contact	C:/My%20Web%20Sites/drinks/www.drinksandco.com/contact	(from https://www.drinksandco.com/)
12:25:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:58%20GMT	https://www.drinksandco.com/france-wine	C:/My%20Web%20Sites/drinks/www.drinksandco.com/france-wine	(from https://www.drinksandco.com/)
12:25:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:59%20GMT	https://www.drinksandco.com/italy-wine	C:/My%20Web%20Sites/drinks/www.drinksandco.com/italy-wine	(from https://www.drinksandco.com/)
12:25:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:59%20GMT	https://www.drinksandco.com/wines:k:italy-wine	C:/My%20Web%20Sites/drinks/www.drinksandco.com/wines_k_italy-wine	(from https://www.drinksandco.com/)
12:25:59	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:25:59%20GMT	https://www.drinksandco.com/l/wine/cn-italy	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/wine/cn-italy	(from https://www.drinksandco.com/)
12:25:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:25:59%20GMT	https://www.drinksandco.com/spain-wine	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spain-wine	(from https://www.drinksandco.com/)
12:26:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:00%20GMT	https://www.drinksandco.com/cava	C:/My%20Web%20Sites/drinks/www.drinksandco.com/cava	(from https://www.drinksandco.com/)
12:26:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:00%20GMT	https://www.drinksandco.com/region-bordeaux-wine	C:/My%20Web%20Sites/drinks/www.drinksandco.com/region-bordeaux-wine	(from https://www.drinksandco.com/)
12:26:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:00%20GMT	https://www.drinksandco.com/wines:k:region-bordeaux-wine	C:/My%20Web%20Sites/drinks/www.drinksandco.com/wines_k_region-bordeaux-wine	(from https://www.drinksandco.com/)
12:26:01	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:26:01%20GMT	https://www.drinksandco.com/l/wine/cn-france?region=Bordeaux	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/wine/cn-france249a	(from https://www.drinksandco.com/)
12:26:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:01%20GMT	https://www.drinksandco.com/amaretto	C:/My%20Web%20Sites/drinks/www.drinksandco.com/amaretto	(from https://www.drinksandco.com/)
12:26:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:02%20GMT	https://www.drinksandco.com/spirits:k:amaretto	C:/My%20Web%20Sites/drinks/www.drinksandco.com/spirits_k_amaretto	(from https://www.drinksandco.com/)
12:26:02	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:26:02%20GMT	https://www.drinksandco.com/l/spirits/sc-amaretto	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/spirits/sc-amaretto	(from https://www.drinksandco.com/)
12:26:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:03%20GMT	https://www.drinksandco.com/region-beaujolais-wine	C:/My%20Web%20Sites/drinks/www.drinksandco.com/region-beaujolais-wine	(from https://www.drinksandco.com/)
12:26:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:03%20GMT	https://www.drinksandco.com/wines:k:region-beaujolais-wine	C:/My%20Web%20Sites/drinks/www.drinksandco.com/wines_k_region-beaujolais-wine	(from https://www.drinksandco.com/)
12:26:03	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:26:03%20GMT	https://www.drinksandco.com/l/wine/cn-france?region=Beaujolais	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/wine/cn-francea72b	(from https://www.drinksandco.com/)
12:26:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:04%20GMT	https://www.drinksandco.com/gin	C:/My%20Web%20Sites/drinks/www.drinksandco.com/gin	(from https://www.drinksandco.com/)
12:26:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:04%20GMT	https://www.drinksandco.com/rum	C:/My%20Web%20Sites/drinks/www.drinksandco.com/rum	(from https://www.drinksandco.com/)
12:26:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:04%20GMT	https://www.drinksandco.com/whiskey	C:/My%20Web%20Sites/drinks/www.drinksandco.com/whiskey	(from https://www.drinksandco.com/)
12:26:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:05%20GMT	https://www.drinksandco.com/beer:b:ale:n:england	C:/My%20Web%20Sites/drinks/www.drinksandco.com/beer_b_ale_n_england	(from https://www.drinksandco.com/)
12:26:05	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Thu,%2023%20Mar%202023%2018:26:05%20GMT	https://www.drinksandco.com/l/beer/ct-ale/cn-england	C:/My%20Web%20Sites/drinks/www.drinksandco.com/l/beer/ct-ale/cn-england	(from https://www.drinksandco.com/)
12:26:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:06%20GMT	https://www.drinksandco.com/brands/villa-maria	C:/My%20Web%20Sites/drinks/www.drinksandco.com/brands/villa-maria	(from https://www.drinksandco.com/)
12:26:06	49813/49813	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2018:26:06%20GMT	https://www.drinksandco.com/brands	C:/My%20Web%20Sites/drinks/www.drinksandco.com/brands.html	(from https://www.drinksandco.com/)
12:26:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:06%20GMT	https://www.drinksandco.com/brands/antinori	C:/My%20Web%20Sites/drinks/www.drinksandco.com/brands/antinori	(from https://www.drinksandco.com/)
12:26:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:07%20GMT	https://www.drinksandco.com/brands/marchesi-di-barolo	C:/My%20Web%20Sites/drinks/www.drinksandco.com/brands/marchesi-di-barolo	(from https://www.drinksandco.com/)
12:26:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:07%20GMT	https://www.drinksandco.com/brands/chateau-bacchus-de-viaud	C:/My%20Web%20Sites/drinks/www.drinksandco.com/brands/chateau-bacchus-de-viaud	(from https://www.drinksandco.com/)
12:26:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:07%20GMT	https://www.drinksandco.com/brands/penfolds-wines	C:/My%20Web%20Sites/drinks/www.drinksandco.com/brands/penfolds-wines	(from https://www.drinksandco.com/)
12:26:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:08%20GMT	https://www.drinksandco.com/brands/absolut-company	C:/My%20Web%20Sites/drinks/www.drinksandco.com/brands/absolut-company	(from https://www.drinksandco.com/)
12:26:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:08%20GMT	https://www.drinksandco.com/brands/havana-club	C:/My%20Web%20Sites/drinks/www.drinksandco.com/brands/havana-club	(from https://www.drinksandco.com/)
12:26:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Mar%202023%2018:26:09%20GMT	https://www.drinksandco.com/brands/chivas-brothers	C:/My%20Web%20Sites/drinks/www.drinksandco.com/brands/chivas-brothers	(from https://www.drinksandco.com/)
12:26:10	22052/22052	---M-Z	200	added ('OK')	application/javascript	etag:%225624-5d2173cb3f832-gzip%22	https://static.drinksandco.com/js/src/premium/dist/rev-dc38c55c042940bf64157b496c4da3e9.home.dist.js	C:/My%20Web%20Sites/drinks/static.drinksandco.com/js/src/premium/dist/rev-dc38c55c042940bf64157b496c4da3e9.home.dist.js	(from https://www.drinksandco.com/)
12:26:11	252490/252490	---MCZ	200	added ('OK')	text/html	etag:%223da4a-fBbXw/xDVPXuNTJi5kfkZs5h8lw%22	https://www.drinksandco.com/about-drinksco	C:/My%20Web%20Sites/drinks/www.drinksandco.com/about-drinksco.html	(from https://www.drinksandco.com/)
12:26:12	250347/250347	---MCZ	200	added ('OK')	text/html	etag:%223d1eb-nQhnJqRwb6cRDstx8YaNq7ApYiQ%22	https://www.drinksandco.com/affiliates	C:/My%20Web%20Sites/drinks/www.drinksandco.com/affiliates.html	(from https://www.drinksandco.com/)
12:26:12	226966/226966	---MCZ	200	added ('OK')	text/html	etag:%2237696-8ZgS5Nsap5C4KOEwYW8vGlQQAR8%22	https://www.drinksandco.com/app-mobile	C:/My%20Web%20Sites/drinks/www.drinksandco.com/app-mobile.html	(from https://www.drinksandco.com/)
